date,sales,promo,product_id,price,marketing_spend
2024-08-11,84.7762549081459,0,P006,37.41,3.63
2023-11-08,50.87253022736788,0,P002,17.83,32.96
2023-12-11,187.58417503896814,0,P003,19.88,473.97
2023-12-28,172.96084542686376,0,P007,8.1,675.83
2024-10-01,151.4468905283959,0,P009,11.46,40.63
2023-05-09,125.24257533814809,0,P004,28.65,594.89
2023-10-17,162.75630697164883,0,P009,11.21,115.74
2023-01-30,89.89335916713388,0,P010,11.37,801.46
2023-01-20,199.57017069425524,0,P003,19.97,576.18
2023-07-26,93.51771664298714,0,P004,28.38,156.01
2023-07-16,107.29925003604806,0,P004,28.51,218.73
2024-01-25,125.60624716375419,0,P010,11.22,153.2
2023-02-19,165.5681089239801,0,P009,11.29,5.02
2024-02-13,162.9147177662896,0,P007,8.02,506.5
2024-11-18,100.58157346946533,0,P004,28.0,579.52
2024-11-06,183.11480683700006,0,P009,11.13,96.26
2023-03-21,90.0619415881379,0,P005,31.08,113.35
2023-04-24,89.03512280811238,0,P005,31.56,415.44
2024-01-16,160.0508012013215,0,P001,12.77,88.75
2024-11-09,202.31326457202198,0,P003,19.93,362.82
2024-07-29,80.55892804202155,0,P008,42.84,79.94
2024-05-14,84.7800431138503,0,P005,31.14,677.96
2023-02-17,132.611228503675,0,P007,8.28,103.46
2023-07-02,148.8907994298548,0,P007,8.16,583.86
2023-06-01,125.46705418960715,0,P001,12.75,88.59
2023-03-09,113.00356025019542,0,P004,28.78,446.77
2024-11-14,106.08131360255626,0,P004,28.11,271.82
2023-10-02,106.01856797542624,0,P004,28.5,577.34
2024-07-09,82.5658235555942,0,P010,11.35,862.44
2023-02-27,134.37860687718208,0,P001,12.7,179.22
2023-09-30,44.05340626654322,0,P010,11.16,818.99
2023-06-03,87.25295057358913,0,P008,44.01,112.0
2023-10-21,111.1298190577063,0,P008,43.11,391.23
2023-10-25,204.78085927813575,0,P003,20.19,172.12
2023-01-20,68.19694923280863,0,P005,31.28,929.92
2023-04-26,55.91096508285243,0,P002,17.98,711.47
2023-02-08,138.09381390296278,0,P007,8.08,394.04
2023-09-22,98.22648590876042,0,P004,28.02,166.24
2023-05-23,162.64603548930376,0,P007,8.06,726.52
2023-02-23,93.64415684410953,0,P006,37.48,80.32
2024-04-28,183.06998914597582,0,P009,11.29,62.83
2023-01-27,43.763531577539496,0,P002,17.97,322.78
2024-10-11,89.34369299234653,0,P008,42.33,212.4
2024-06-22,109.70132822771922,0,P008,41.84,146.59
2023-04-08,101.94995836565472,0,P006,36.92,128.71
2023-11-28,110.81442778159716,0,P004,27.94,716.56
2024-11-15,171.95666843701446,0,P001,12.74,132.43
2023-08-01,55.50810742505262,0,P002,17.85,818.74
2024-07-22,64.728176244738,0,P002,17.92,853.97
2023-12-23,193.93052786621644,0,P003,20.06,585.96
2024-05-04,89.21507145250867,0,P005,30.8,573.57
2024-05-27,84.21116436345638,0,P005,31.57,300.83
2024-03-13,73.19689897515174,0,P010,11.4,261.6
2024-10-25,59.91274214489132,0,P002,17.7,770.91
2024-08-18,173.4475292521082,0,P009,11.47,69.47
2024-05-22,102.75186342955986,0,P008,42.97,263.46
2024-01-28,103.04888381283452,0,P008,42.45,208.49
2023-06-18,103.55076197676371,0,P004,28.17,691.4
2024-12-11,105.28680510390777,0,P006,37.09,38.07
2023-06-26,117.02252232329364,0,P006,37.23,13.45
2023-12-05,158.6687669437816,0,P009,11.42,76.69
2023-01-14,79.771366303708,0,P008,43.44,225.05
2023-02-23,39.906044528229046,0,P010,11.35,782.03
2024-12-27,141.3753809008151,0,P007,8.18,0.24
2024-08-15,106.29380724304714,0,P001,12.87,32.42
2023-07-13,180.3707825694324,0,P001,12.44,47.45
2023-09-28,168.27758210508807,34,P001,12.63,90.3
2023-06-23,49.60132681985722,0,P010,11.31,517.12
2023-04-05,110.76811679128747,0,P006,37.14,75.46
2023-06-05,92.33265351470455,0,P008,43.05,203.13
2024-11-18,75.97542926078943,0,P010,11.32,778.39
2023-02-11,149.431316102242,0,P001,12.75,106.04
2023-08-26,47.46361996700797,0,P002,18.09,775.54
2023-08-08,113.6110295819283,0,P001,12.75,213.16
2023-03-01,99.14848884914264,0,P010,11.33,499.91
2023-01-05,218.720287099351,0,P009,11.33,57.97
2024-08-26,203.01526390163218,0,P003,20.11,307.05
2023-02-09,92.65776650068278,0,P001,12.65,74.0
2023-06-09,68.00858505606288,0,P006,36.64,46.37
2023-06-27,89.26581080776565,0,P008,42.81,466.75
2023-01-12,166.58622120291668,0,P009,11.4,22.0
2023-06-11,107.5531257484864,0,P006,36.81,0.29
2023-11-01,88.95289713632302,0,P005,31.47,830.22
2023-06-06,85.3288430174818,0,P005,31.71,355.32
2024-04-14,148.1522894415061,0,P001,12.76,101.29
2024-12-27,63.169478787068314,0,P002,17.88,744.91
2023-05-03,201.4394878729529,0,P009,11.4,50.66
2024-11-09,121.26013975590524,0,P001,12.6,24.01
2023-10-11,133.1937198003207,0,P009,11.34,65.36
2023-01-14,104.12595489549422,0,P006,37.18,73.47
2023-09-11,97.47779714577578,0,P004,28.96,632.18
2024-11-30,150.81379762761256,0,P009,11.39,80.46
2023-04-26,146.4084416222305,0,P007,8.31,77.62
2023-03-15,50.47998156225228,0,P002,17.87,166.52
2023-06-14,91.16571163972833,0,P001,12.57,130.26
2023-04-11,108.36715670868595,0,P006,36.83,23.36
2023-07-21,40.44559884965618,0,P002,18.08,799.42
2024-05-13,61.19197041835454,0,P002,17.85,512.74
2023-09-11,73.89428567210048,0,P005,31.93,58.38
2023-03-27,184.9306704198822,0,P009,11.55,42.83
2024-07-26,98.92496359696966,0,P005,31.66,876.45
2024-10-13,105.05255406009226,0,P005,31.85,458.6
2024-06-28,174.18416191139775,0,P009,11.31,74.19
2023-12-14,91.84633961288385,0,P006,37.09,129.04
2024-06-30,59.741152633702505,0,P002,17.93,223.38
2024-03-30,219.94834714350984,0,P003,20.13,296.31
2024-08-28,105.60984576285577,0,P006,37.39,8.21
2024-01-12,109.36778517394006,0,P008,42.77,101.61
2023-04-06,53.17022794709897,0,P002,17.85,456.45
2023-04-30,114.83655839153779,0,P001,12.55,191.59
2023-08-28,142.4894300219889,0,P003,19.59,106.96
2023-10-29,151.42964494441532,0,P009,11.34,65.79
2023-02-05,108.87000520213414,0,P001,12.74,206.36
2023-09-21,92.34389597151362,0,P004,28.19,523.27
2023-02-28,141.82204904256494,0,P009,11.28,72.42
2023-10-30,89.00766293563855,0,P004,28.47,118.67
2024-10-23,217.7756200917625,0,P003,20.34,204.05
2024-09-26,96.41984331250887,0,P006,37.37,25.84
2024-12-28,74.39897278786519,0,P002,17.71,302.68
2024-02-11,134.26270670229192,0,P001,12.62,82.56
2024-06-20,127.32520379979107,0,P009,11.39,15.56
2024-01-01,91.82618737290595,0,P008,43.46,237.11
2024-03-02,229.94617933123817,0,P003,19.79,47.58
2024-03-15,92.2633758065686,0,P005,31.28,865.43
2024-10-27,159.73214620618447,0,P009,11.17,75.26
2023-02-25,166.56536271396934,0,P003,20.15,361.34
2024-10-31,166.06034873979326,0,P009,11.21,80.48
2023-12-02,172.55462834652195,0,P009,11.48,115.75
2024-01-13,55.90264170036385,0,P002,18.15,593.96
2024-07-01,153.57502321978342,0,P007,8.23,814.72
2023-07-15,41.40798191573029,0,P002,17.79,366.84
2024-10-05,217.7959262158799,0,P003,20.07,236.61
2024-09-27,74.24792572010898,0,P010,11.4,359.1
2024-03-23,119.59093069707657,0,P010,11.3,300.91
2024-09-10,216.749426141997,0,P003,20.14,217.38
2023-01-04,48.94264261435575,0,P002,17.64,261.1
2024-10-28,181.45329136601327,0,P009,11.39,83.57
2024-12-11,68.679245546278,0,P002,17.58,784.27
2023-02-21,48.7711491723748,0,P002,18.08,493.36
2024-01-17,64.99217452096953,0,P001,12.88,13.66
2024-10-07,160.78142212854,0,P009,11.17,70.08
2024-02-08,246.68932556781257,0,P003,20.24,21.65
2024-12-16,109.61501939220803,0,P001,12.6,20.46
2023-06-06,136.29707908964994,0,P009,11.41,88.83
2024-06-26,188.06970277538989,0,P009,11.34,118.91
2024-06-11,63.48407579341715,0,P002,17.86,715.32
2024-06-16,168.50324417820877,0,P007,8.07,645.43
2023-01-31,128.7460239933624,33,P008,43.13,163.24
2023-08-21,84.73077061401311,0,P008,43.16,200.43
2024-04-29,89.3268194480101,0,P010,11.47,734.74
2024-03-01,121.86645827085273,0,P001,12.53,120.55
2024-01-27,161.98358722282674,0,P001,12.65,219.0
2024-06-07,143.39949940542186,0,P001,12.79,198.45
2023-11-17,188.91294049532738,0,P003,20.02,467.74
2023-04-09,94.53464931636213,0,P006,37.44,101.94
2024-02-10,134.75345501563015,0,P001,12.73,163.04
2024-01-28,54.58911986321205,0,P002,17.94,313.3
2024-11-18,214.2893312289199,0,P003,20.18,319.69
2023-02-02,168.8143297588581,0,P009,11.24,55.06
2024-02-03,92.83200631727058,0,P008,43.37,131.47
2023-03-30,99.89477015276927,0,P006,37.04,107.79
2024-03-18,172.1564804604951,0,P009,11.27,90.53
2023-04-07,143.96677151958446,0,P004,28.44,638.02
2024-01-17,147.2355443298254,0,P010,11.37,602.08
2023-10-27,103.5573181996017,0,P004,28.05,635.08
2024-06-21,93.28786543359274,0,P010,11.17,5.29
2024-04-16,123.35662409651135,0,P010,11.19,703.76
2023-06-27,98.40359448156572,0,P006,37.57,140.05
2023-05-05,101.10810867679524,0,P004,28.15,126.84
2023-04-06,100.35883628691383,0,P006,36.76,91.56
2024-09-26,104.10908787106686,0,P001,12.82,116.07
2024-05-25,172.91521645012878,0,P007,8.35,366.0
2024-10-25,116.16331284347578,0,P004,28.41,703.48
2023-03-31,91.62806248965123,0,P005,31.82,495.43
2024-08-20,54.37538379830542,0,P010,11.38,656.37
2024-08-07,93.81773905701526,0,P006,37.01,46.11
2024-10-09,106.02821229270808,0,P006,37.42,142.64
2023-09-22,94.42107614985562,0,P006,37.65,28.2
2024-05-11,92.87414460349228,0,P008,42.69,323.07
2024-07-08,113.55181009817724,0,P006,37.41,135.83
2024-04-16,110.97585265636897,0,P006,36.96,110.5
2024-06-30,125.8920329938083,0,P004,28.21,12.84
2023-10-02,79.82846113151489,0,P005,31.55,664.13
2023-07-01,86.96637506193174,0,P008,43.03,55.59
2024-06-23,66.94899443839608,0,P010,11.34,39.51
2024-07-13,96.31712501785186,0,P004,28.61,212.82
2023-05-01,168.81035469651607,0,P003,19.77,165.67
2023-03-06,114.56801867998722,0,P004,27.68,51.27
2023-09-30,207.70843009120975,0,P003,20.4,275.89
2024-03-16,176.98489504765692,0,P007,8.19,48.9
2023-05-06,97.95784120057932,0,P004,28.68,156.4
2023-03-07,183.15960708662428,0,P009,11.41,95.3
2024-08-09,93.98853135677834,0,P008,43.01,104.45
2024-08-15,58.87995074278654,0,P010,11.38,408.12
2024-09-08,213.05125175161868,0,P003,20.02,296.08
2024-06-08,91.85927198344417,0,P004,28.25,723.52
2023-05-15,123.63638630910759,0,P001,12.62,184.76
2023-08-07,98.83655095513956,0,P006,36.77,114.41
2023-07-30,157.66175540098112,35,P001,12.58,187.92
2024-04-02,93.72893089291175,0,P005,32.31,751.76
2024-05-31,64.7332428632578,0,P002,18.17,629.95
2024-04-03,104.97843663075845,0,P008,43.2,151.99
2023-04-24,114.59268044310389,0,P006,36.95,161.59
2024-12-29,261.66181891774164,0,P003,19.91,166.57
2024-06-02,111.57742508276819,0,P008,43.17,338.31
2023-12-21,109.23021571188508,0,P008,42.51,88.24
2024-04-27,97.42423616643711,0,P006,37.49,19.98
2024-05-21,109.48744748789414,0,P006,37.26,8.04
2023-03-27,137.14362025108102,0,P001,12.75,150.67
2024-08-02,164.63055867372398,0,P007,8.3,850.37
2023-02-26,122.55077202795029,0,P010,11.19,133.18
2023-04-05,152.4543078942643,0,P007,8.1,249.74
2023-10-28,115.74271441955027,25,P006,37.69,47.63
2024-12-11,166.56974077401657,0,P007,8.28,709.38
2024-02-22,102.65658859659672,0,P008,43.02,309.26
2023-10-20,63.93336458546476,0,P005,31.31,657.8
2023-06-18,154.4284335561449,0,P007,8.25,644.64
2023-11-30,151.86838230250984,0,P007,8.21,809.88
2024-12-12,111.59715510919969,0,P006,37.0,60.5
2023-01-05,132.26027429332493,0,P001,12.57,72.53
2024-03-23,171.60368366943152,0,P007,8.18,292.71
2024-11-17,156.69304181366468,0,P009,11.28,70.26
2023-06-18,91.3874813556072,0,P008,43.03,183.81
2023-08-20,40.53731599302236,0,P002,17.66,282.26
2024-09-12,169.5050049028605,0,P009,11.28,72.66
2024-06-07,99.75090962344719,0,P005,31.43,83.25
2023-09-26,90.16920310865405,0,P005,31.45,268.2
2023-03-03,148.32077230611196,0,P003,19.91,419.28
2023-05-31,193.27230300516484,0,P003,19.56,377.79
2023-12-09,98.04586605436799,0,P006,36.56,34.04
2023-01-13,68.76496980756932,0,P010,11.37,419.41
2023-02-22,107.86937855012476,0,P010,11.17,544.15
2023-06-16,51.98919881571252,0,P002,18.06,160.18
2024-07-11,83.0811509885938,0,P005,31.32,882.68
2023-01-25,86.214648662503,0,P005,32.03,506.14
2024-03-21,172.99256398550423,0,P007,8.12,801.98
2024-08-26,105.60841558675789,0,P001,12.58,189.95
2024-01-25,103.48932312444991,0,P006,36.9,112.87
2024-01-08,142.07946343255676,0,P007,8.35,732.13
2023-02-06,139.79982838318207,0,P004,29.05,628.87
2024-04-28,108.06337376632182,0,P004,27.85,480.86
2023-10-11,212.96596769432475,0,P003,19.97,11.15
2024-10-26,100.39735447742027,0,P005,31.7,222.0
2024-09-06,184.43793946109508,0,P009,11.28,18.05
2024-05-02,49.90342929360982,0,P010,11.34,458.9
2024-01-20,153.45253670758578,0,P007,8.2,98.99
2023-04-08,122.67733603558551,0,P004,28.58,170.58
2023-03-15,137.6932953344572,0,P007,8.25,27.06
2023-02-20,194.2965054420222,0,P003,19.88,22.02
2024-02-02,227.7360616215209,0,P003,19.79,29.03
2024-01-22,92.11948050974853,0,P010,11.44,214.11
2024-08-30,73.98730243782022,0,P010,11.37,107.49
2024-08-23,129.93652862108863,33,P006,37.52,31.04
2023-12-08,194.47246388998505,0,P003,20.07,525.43
2024-08-07,106.79756802098838,0,P005,31.73,260.5
2023-03-06,191.46278266113416,0,P003,19.94,157.67
2024-01-26,107.77182847737342,0,P004,27.65,41.2
2024-05-30,145.5451843648382,0,P001,12.65,124.39
2023-08-19,96.78976649461238,0,P008,43.55,392.86
2024-07-01,171.43141705109326,0,P009,11.37,105.44
2024-12-30,214.27953087148023,0,P003,20.12,363.12
2024-09-06,58.06625057153194,0,P010,11.4,34.41
2024-06-21,213.78110340202923,0,P003,20.06,176.46
2024-09-02,113.83517737753935,0,P006,37.12,15.17
2024-06-11,108.98323936412002,0,P008,43.07,71.72
2023-06-30,189.61288266169652,34,P009,11.44,45.43
2024-03-13,167.49780327124364,0,P007,8.04,488.75
2023-07-24,112.49435843683717,0,P004,28.35,464.97
2024-03-08,103.04745111913756,0,P008,43.12,15.46
2024-10-17,107.30244144967735,0,P004,28.32,40.73
2024-04-12,211.40590282468983,0,P003,20.08,79.06
2024-10-13,103.69193723852796,0,P008,42.6,143.94
2023-04-18,56.04040694391444,0,P002,17.96,363.14
2023-09-25,194.5268839520179,0,P003,20.07,507.3
2024-04-20,111.2546096886692,0,P006,37.19,121.37
2024-06-04,95.58056248810121,0,P005,31.12,150.54
2023-08-30,199.0608722348767,0,P003,20.24,302.37
2023-12-03,48.663433779802205,0,P002,17.86,47.56
2023-12-27,42.696749030354596,11,P010,11.53,506.32
2023-07-10,80.85775687601216,0,P006,37.18,34.21
2024-05-24,233.0533048424818,0,P003,19.87,42.49
2023-04-05,134.93049736122992,0,P004,28.62,210.6
2024-05-03,91.01805617892428,0,P006,37.05,110.25
2023-01-25,78.83909211468571,0,P010,11.27,584.71
2023-03-22,130.17853992063374,0,P006,36.65,47.34
2023-04-26,125.04495619980592,0,P006,36.85,145.68
2023-10-01,115.45639207624946,0,P004,28.77,733.2
2023-04-18,114.15113637249455,0,P006,37.45,105.01
2024-06-04,216.28521554559447,0,P003,20.01,150.82
2023-05-05,55.753495797517346,0,P010,11.26,336.37
2024-11-23,61.614082555561694,0,P002,18.18,914.05
2024-02-21,137.17470589388626,0,P001,12.8,182.18
2024-03-01,105.9152783709898,0,P004,28.49,618.08
2023-02-12,81.78344102985731,0,P005,30.91,391.67
2023-06-16,83.38633344870874,0,P006,36.79,13.96
2023-07-06,135.91213724696073,0,P001,12.6,100.9
2024-12-23,244.12560438656996,0,P003,20.08,501.01
2024-03-24,221.17224669822406,0,P003,19.84,581.1
2023-07-29,159.5117288838911,0,P007,7.95,537.79
2023-10-12,125.3478090380989,0,P001,12.76,80.97
2023-12-17,149.21120280668694,0,P007,8.07,465.08
2024-05-13,166.97000890289215,0,P007,8.18,427.37
2024-03-18,93.29962114233979,0,P001,12.69,115.98
2023-11-14,151.09021391588075,0,P001,12.58,44.02
2023-09-01,142.6472650275126,0,P009,11.31,83.15
2023-11-26,148.0890730592906,0,P007,8.19,557.85
2024-11-12,93.93686275151167,0,P004,28.07,23.79
2023-05-12,108.11238353550459,0,P006,36.59,34.66
2023-09-07,45.14231956795353,0,P002,17.62,120.19
2024-09-06,84.00751429214502,0,P005,31.59,376.64
2023-04-11,186.45533503349637,0,P003,19.95,590.69
2024-08-25,58.22083269670757,0,P002,18.07,687.15
2023-03-26,187.96156786104783,0,P003,19.71,453.01
2023-01-08,87.43839966917052,0,P008,43.14,412.52
2024-07-30,158.83751610742817,0,P009,11.2,124.84
2023-07-11,92.21657954676527,0,P008,43.46,410.16
2023-01-16,180.30435346923332,0,P003,19.81,253.28
2023-07-15,160.33293632816023,0,P007,8.22,363.87
2024-08-19,85.93922303510854,0,P006,36.77,80.94
2023-08-05,168.91214511880494,0,P003,19.76,201.41
2023-01-09,150.07132533834297,0,P007,8.21,547.67
2024-06-01,168.13066276275353,0,P001,12.68,218.42
2023-08-17,54.22996180208088,0,P010,11.47,104.19
2023-10-16,84.04390730370636,0,P010,11.38,611.81
2023-10-13,84.56375989106824,0,P008,42.21,358.01
2024-02-29,138.67416845228541,0,P007,8.19,515.41
2023-10-31,109.18839509848394,0,P004,28.24,315.5
2023-08-12,76.03552795690014,0,P005,31.76,618.63
2024-08-05,93.70196420994317,0,P005,31.67,877.74
2023-01-08,77.47045180969616,0,P005,31.82,386.02
2023-10-13,74.38471333130602,0,P010,11.36,118.46
2024-11-14,93.5033364231232,0,P005,31.72,836.58
2024-01-27,68.84843671747606,0,P010,11.64,115.22
2024-08-26,105.10965119435367,0,P006,37.38,46.09
2024-07-07,88.33685618854696,0,P008,42.6,341.1
2023-03-27,98.87940933851968,0,P005,31.56,170.75
2023-10-10,78.65781633446849,0,P008,42.88,393.95
2024-03-31,76.72194571908307,0,P010,11.09,172.44
2024-07-27,65.11960147756432,0,P010,11.21,416.54
2023-04-28,90.52888050469255,0,P005,31.45,243.15
2023-04-28,157.90472781473395,0,P009,11.23,53.19
2023-11-10,103.94492509467754,0,P008,43.24,395.11
2023-09-01,42.77236464407792,0,P002,17.81,883.47
2023-12-22,104.87238802479473,0,P006,36.8,146.52
2023-03-31,85.2338312729683,0,P006,37.44,98.13
2023-03-12,114.30667986904324,0,P001,12.3,124.87
2024-04-14,94.9639552848022,0,P005,31.62,351.23
2024-07-24,72.54009651886297,0,P002,18.02,928.53
2023-09-11,176.71341323190435,0,P009,11.39,131.55
2024-11-19,71.49963395515964,0,P005,31.63,552.25
2024-05-24,154.361013311155,0,P007,8.27,481.25
2023-04-30,217.69436385869727,0,P003,19.89,94.91
2024-06-29,68.95548978034775,0,P008,42.8,479.15
2023-11-07,185.08894702002618,0,P009,11.37,92.24
2024-04-14,168.55079427924292,0,P007,8.2,616.54
2024-07-05,71.26873155206152,0,P005,31.47,703.91
2023-07-10,100.45838511620832,0,P001,12.65,49.08
2023-12-31,50.89874819577678,0,P002,18.18,640.83
2023-06-03,100.05618669074748,0,P006,37.18,118.27
2024-11-11,67.32648916743436,0,P010,11.36,269.25
2023-03-05,43.66534803855575,0,P010,11.3,525.98
2023-07-15,82.56138079042412,0,P006,37.35,18.67
2024-02-09,150.17689630112474,0,P009,11.16,26.49
2023-07-10,90.99164645461804,0,P008,43.4,223.21
2024-01-12,143.50198250025676,0,P001,12.76,193.48
2023-06-23,204.22127481701165,0,P009,11.42,70.97
2024-02-18,98.95163848344406,0,P005,31.76,570.13
2023-10-08,135.71432500537756,0,P009,11.42,73.92
2024-03-07,194.52297392880246,0,P009,11.5,111.5
2023-02-13,80.90079746512222,0,P008,43.83,3.86
2024-02-04,180.84406514025443,0,P003,19.69,104.98
2024-06-25,129.31988218160382,0,P009,11.42,41.88
2024-01-19,59.82127486077846,0,P010,11.37,784.74
2023-12-16,86.16692940213002,0,P005,32.01,643.36
2024-09-22,117.0262463754012,17,P008,43.1,287.89
2023-10-31,66.9376102819252,0,P010,11.46,826.28
2024-07-06,62.35275042886783,0,P002,17.91,123.25
2023-04-23,156.0170394339596,0,P009,11.31,94.41
2023-03-28,104.49431871681128,0,P008,43.24,14.65
2023-10-02,134.15026676643598,0,P007,8.16,341.87
2024-09-23,85.42722950899332,0,P008,42.65,67.97
2024-02-14,153.4683173649947,0,P001,12.64,119.97
2023-05-02,99.83710759835273,0,P008,42.89,124.24
2023-04-07,96.57181586589265,0,P005,31.38,208.28
2024-05-18,195.60592110907237,0,P003,19.65,142.54
2024-05-24,69.43893727640231,0,P002,18.01,98.28
2023-09-21,41.7321248494615,0,P002,17.65,173.14
2024-03-25,82.81741679933452,0,P005,31.04,106.94
2023-08-26,90.29803567435091,0,P006,36.83,73.59
2024-03-03,122.95033473897861,0,P004,28.34,150.15
2023-05-16,84.48667862805362,0,P005,31.14,808.99
2023-10-13,191.87236608633106,0,P003,19.86,548.16
2024-01-06,81.63301734872371,0,P010,11.37,5.14
2024-03-13,114.84798183477069,0,P006,36.44,113.22
2023-06-29,208.3570947535653,0,P003,19.56,47.02
2024-01-30,118.71728955185179,0,P004,28.36,3.42
2024-02-20,170.0610992106515,0,P001,12.69,69.21
2023-11-04,98.71890779958451,0,P004,28.64,605.4
2024-09-14,158.75281826574715,0,P009,11.36,27.05
2024-07-24,162.3444683031111,39,P001,12.49,115.78
2023-06-07,46.37919100915592,0,P002,18.06,753.72
2023-04-27,104.97839421582258,0,P006,37.17,54.91
2023-10-05,47.76854662362295,0,P002,17.75,828.41
2024-09-15,99.64334900438394,0,P008,43.78,498.86
2024-09-21,134.9100828548655,0,P001,12.69,36.52
2023-03-13,163.54707005077665,0,P009,11.45,99.3
2023-12-11,138.90226846329546,0,P007,8.15,110.57
2024-01-23,61.787220159245635,0,P002,18.15,652.71
2024-08-24,76.94435482141101,0,P005,31.41,244.52
2024-02-08,99.33638180346682,0,P006,37.26,94.79
2023-11-22,67.56671915339064,0,P010,11.36,216.96
2023-11-21,74.02340871132282,0,P010,11.36,782.9
2023-06-11,88.81548908198903,0,P010,11.51,418.39
2023-04-24,52.04170713772718,0,P002,17.98,588.83
2023-08-29,165.67052819809265,0,P003,20.17,273.31
2024-05-02,95.95471690082307,0,P006,37.35,141.84
2024-03-27,86.01509951117052,0,P010,11.09,112.93
2024-11-06,95.93743172699394,0,P004,28.21,334.11
2023-01-18,196.2391723167574,0,P003,19.93,169.34
2024-10-17,91.80246034903732,0,P005,31.31,460.8
2023-07-24,171.74996557125905,0,P003,19.88,424.46
2023-01-13,82.4403598954467,0,P005,31.66,954.95
2023-02-24,140.1481178823143,0,P001,12.68,11.08
2024-02-19,165.40762138388965,0,P007,8.13,534.07
2024-02-21,107.01912701808773,0,P004,28.52,385.8
2024-02-06,131.9183900074771,0,P001,12.65,38.79
2024-04-17,66.09591143888916,0,P002,17.71,400.83
2024-07-13,92.99319514754359,0,P005,31.73,921.33
2024-10-16,167.2396939700428,0,P007,8.39,559.0
2023-09-24,87.13570164248418,0,P001,12.56,181.87
2024-12-10,118.67324054614446,0,P004,28.57,344.4
2023-07-15,66.87872467281635,0,P005,31.36,202.4
2024-02-07,96.97402946984569,0,P008,43.15,202.5
2024-06-09,106.79640992512454,0,P004,28.47,392.52
2024-05-04,161.62813478404183,0,P009,11.2,37.66
2024-07-07,99.93188074038461,0,P006,37.43,43.14
2023-01-27,158.12753975876402,0,P009,11.4,111.64
2024-02-10,86.4816545382435,0,P005,31.89,36.77
2023-03-16,88.84360669219414,0,P005,31.79,191.33
2023-05-03,109.18968101160371,0,P010,11.14,543.22
2023-08-11,44.21223733837203,0,P002,17.95,698.54
2023-06-16,94.97515017869604,0,P008,42.7,482.91
2024-09-22,183.37261132375272,13,P007,8.15,848.22
2024-06-25,73.29106175389883,0,P002,17.89,890.22
2024-03-12,158.62120722171258,0,P007,8.05,656.65
2024-10-01,89.14647736339546,0,P008,42.9,49.6
2024-01-19,53.620737651207996,0,P002,18.14,887.1
2024-05-16,98.21540795559102,0,P005,31.73,673.08
2024-08-13,173.30142853447117,0,P007,8.17,589.89
2023-03-16,103.52886725302085,0,P004,28.29,535.97
2023-07-27,180.6982685588705,0,P009,11.39,68.28
2024-02-22,156.43547630219825,0,P001,12.58,95.08
2023-01-11,41.71785786461644,0,P002,18.1,728.91
2023-06-10,112.1157813343054,0,P004,28.53,345.5
2023-04-03,126.90481949934689,0,P004,28.22,404.49
2023-12-22,90.11711072764942,0,P001,12.67,56.31
2024-07-11,213.63751651053124,0,P003,19.56,9.21
2023-06-12,172.26458417486796,0,P009,11.19,88.76
2024-08-15,97.2908250548541,0,P006,37.1,4.61
2024-10-21,153.43029694245763,0,P001,12.49,142.67
2024-07-06,74.0546291434402,0,P005,31.82,354.37
2024-10-16,84.9106887191551,0,P005,31.68,860.71
2024-03-16,240.6212151745117,0,P003,19.88,235.11
2024-06-02,92.24140235470246,0,P010,11.16,859.72
2023-03-26,90.36156428649865,0,P010,11.34,287.51
2023-06-29,76.63794540308919,0,P005,31.38,149.92
2024-11-22,154.04839920086914,0,P007,8.26,131.36
2023-06-19,153.06840491890247,0,P009,11.45,42.94
2023-03-30,134.24765526976427,0,P007,8.19,525.07
2024-05-17,67.19247935923855,0,P002,17.96,268.15
2024-11-30,92.61719053519036,0,P005,31.63,112.91
2023-10-10,69.15385473753268,0,P005,31.47,149.84
2023-05-14,94.58692924191051,0,P005,31.42,152.1
2023-05-26,95.78911068727534,0,P008,42.64,385.61
2024-12-14,172.6634162704426,0,P001,12.4,96.16
2023-05-10,210.13237332345358,0,P009,11.49,77.69
2023-10-16,89.91475482696262,0,P004,29.48,241.17
2024-06-07,105.68273721286492,0,P008,42.98,74.13
2023-02-28,95.94047105266029,0,P008,43.46,47.99
2023-02-22,114.37459240227238,0,P004,27.96,42.44
2024-02-19,192.58402981902685,0,P003,19.76,316.84
2023-07-26,112.26919888760335,0,P006,37.16,77.37
2024-03-04,87.76998864533091,0,P005,31.61,2.47
2024-01-16,102.43165357045471,0,P008,42.22,471.09
2024-12-30,79.82783340969925,0,P002,17.84,918.41
2023-02-27,114.54725811215604,0,P004,27.84,166.5
2024-12-13,217.34924618088215,0,P003,19.55,584.4
2023-09-01,109.04907552714803,0,P004,28.7,22.57
2024-08-14,98.48578065531603,0,P010,11.25,27.57
2023-02-15,95.97629327341687,0,P004,28.52,476.55
2024-01-21,150.686264444238,0,P007,8.13,546.41
2024-07-19,184.95015092510118,0,P009,11.27,67.24
2024-01-03,161.38626330531207,0,P007,8.23,846.58
2023-02-10,44.11757646036447,0,P002,18.09,513.35
2023-12-20,61.83730659318741,0,P002,18.01,88.15
2023-01-07,173.10388808035745,0,P009,11.47,98.88
2024-12-23,188.6166225868655,0,P007,8.1,542.94
2023-09-01,185.16443339972358,0,P003,20.28,71.24
2024-11-10,162.20857050450752,0,P009,11.46,106.16
