date,product_id,sales,price,promo,marketing_spend,sales_roll_mean_7,sales_roll_std_7
2024-09-17,P005,91.98455311596535,31.25,0,32.37,90.31114461443265,10.78842305681514
2024-09-18,P005,85.69708069668852,31.82,0,521.57,89.37835134339882,10.877118162439242
2024-09-19,P005,116.70656198120376,31.3,0,648.86,92.91907620082326,15.069155153390964
2024-09-20,P005,97.58121135486864,31.55,0,745.11,92.23604516191561,14.672931436074444
2024-09-21,P005,94.52045474290632,31.61,0,591.14,92.411243964807,14.694975129564744
2024-09-22,P005,90.91850239706946,32.26,0,742.53,92.10697005821211,14.701632395162536
2024-09-23,P005,70.53331717563479,31.48,0,657.32,92.56309735204812,13.828788846291673
2024-09-24,P005,98.95060229310796,32.07,0,460.04,93.55824723449707,14.029407499077996
2024-09-25,P005,102.10414938818926,31.51,0,774.69,95.90211419042573,13.866771835258852
2024-09-26,P005,94.39107311737212,31.54,0,584.61,92.71418720987835,10.424667980315647
2024-09-27,P005,83.66463506494961,32.23,0,729.3,90.72610488274707,10.666000387669682
2024-09-28,P005,83.22859264367783,31.48,0,470.88,89.11298172571443,10.848823440770284
2024-09-29,P005,83.26035570477225,31.39,0,864.25,88.01896076967196,11.021168826207001
2024-09-30,P005,90.60013396068544,32.12,0,581.65,90.88564888182206,7.875980275415981
2024-10-01,P005,105.11588024783576,31.57,0,165.88,91.76640287535461,9.16708159500295
2024-10-02,P005,82.11131633899262,31.93,0,663.09,88.91028386832652,8.499628348752678
2024-10-03,P005,83.92153616945669,31.19,0,223.74,87.41463573291003,8.293088505870678
2024-10-04,P005,84.75155848384492,31.78,0,4.57,87.56991050703793,8.22103608062519
2024-10-05,P005,76.22689462901928,31.3,0,813.66,86.56966793351528,9.204402727415223
2024-10-06,P005,81.83927733432975,31.92,0,426.62,86.36665673773778,9.304682785072712
2024-10-07,P005,97.7860207714756,31.81,0,248.12,87.39321199642208,10.202659506462435
2024-10-08,P005,100.30644873209668,30.82,0,502.26,86.70615035131651,8.887443418868505
2024-10-09,P005,92.8777473641057,31.5,0,541.54,88.24421192633267,8.891349535449256
2024-10-10,P005,87.06132181315652,31.32,0,30.22,88.6927527325755,8.714374721362331
2024-10-11,P005,87.59372189250776,32.14,0,768.35,89.09877607667019,8.565072802720902
2024-10-12,P005,93.04598018975216,31.63,0,950.08,91.50150258534632,6.450403841038893
2024-10-13,P005,105.05255406009226,31.85,0,458.6,94.81768497474094,6.619909340600776
2024-10-14,P005,94.33044246739895,32.02,0,288.01,94.32403093130144,6.489218310952369
2024-10-15,P005,100.70163016521992,31.51,0,603.86,94.38048542174761,6.551359467087246
2024-10-16,P005,84.9106887191551,31.68,0,860.71,93.24233418675466,7.481900109425192
2024-10-17,P005,91.80246034903732,31.31,0,460.8,93.9196396918805,7.030055701054243
2024-10-18,P005,89.1698826350749,31.53,0,146.9,94.14480551224723,6.815645696082589
2024-10-19,P005,91.32638197136878,31.44,0,224.25,93.89914862390675,6.892409116146944
2024-10-20,P005,84.00474583288387,31.88,0,302.48,90.89231887716268,5.7044631420174925
2024-10-21,P005,82.71274244735906,31.48,0,652.45,89.23264744572842,6.205489644377359
2024-10-22,P005,146.61571897309148,32.02,37,650.89,95.79180298971008,22.69790847010021
2024-10-23,P005,92.40055158362024,31.26,0,378.93,96.86178339891937,22.272023651882446
2024-10-24,P005,93.72444118474311,31.61,0,888.2,97.13635208973449,22.211020822945905
2024-10-25,P005,85.91099967357353,31.74,0,372.45,96.67079738094858,22.43881825828809
2024-10-26,P005,100.39735447742028,31.7,0,222.0,97.96665059609879,22.34044610046801
2024-10-27,P005,78.83864541021877,31.64,0,506.39,97.22863625000377,22.955414515084726
2024-10-28,P005,106.73303886484624,31.6,0,463.57,100.66010716678765,22.206995447990387
2024-10-29,P005,98.66733920741106,32.02,0,373.91,93.8103386288333,9.332036625212085
2024-10-30,P005,99.75821280219763,32.2,0,733.3,94.86143308863008,9.558395578157201
2024-10-31,P005,104.05490076035,31.16,0,260.53,96.3372130280025,10.133765081864377
2024-11-01,P005,84.4578258054592,31.1,0,748.54,96.12961676112901,10.39448099399706
2024-11-02,P005,88.96841918848456,31.68,0,253.75,94.4969117198525,10.509364839704695
2024-11-03,P005,77.08357393173335,31.28,0,817.47,94.24618722292601,10.956607486583477
2024-11-04,P005,78.98960661830219,32.04,0,873.8,90.282839759134,10.701778759293457
2024-11-05,P005,92.40026516416977,31.27,0,45.17,89.38754346724238,10.130327264152584
2024-11-06,P005,92.1835198939423,31.6,0,340.84,88.30544448034877,9.199740187224762
2024-11-07,P005,108.84172297749782,31.61,0,171.9,88.98927622565559,10.631958877837755
2024-11-08,P005,107.03359603263029,31.62,0,325.23,92.2143862581086,12.318586152746754
2024-11-09,P005,87.10290854266042,32.14,0,459.86,91.94788473727658,12.42027327671755
2024-11-10,P005,83.68695702585511,31.43,0,883.38,92.89122517929398,11.303724181383647
2024-11-11,P005,97.53060478439318,31.38,0,435.8,95.53993920302126,9.537680752863414
2024-11-12,P005,84.96181260023228,31.75,0,277.35,94.47730312245878,10.327463113285633
2024-11-13,P005,87.36031260089436,30.56,0,43.68,93.7882735091662,10.661501974130335
2024-11-14,P005,93.5033364231232,31.72,0,836.58,91.59707542996985,8.38521666543556
2024-11-15,P005,95.89625454928247,31.9,0,70.35,90.00602664663442,5.5429816032633665
2024-11-16,P005,85.99033754871157,30.96,0,947.52,89.84708793321317,5.654919744904787
2024-11-17,P005,97.91641199414468,31.83,0,40.45,91.87986721439741,5.628945145263815
2024-11-18,P005,95.02684662238158,31.39,0,757.74,91.52218747696716,5.278687359525302
2024-11-19,P005,71.49963395515964,31.63,0,552.25,89.59901909909965,9.121050160486137
2024-11-20,P005,102.69071654911932,31.45,0,342.94,91.78907680598893,10.26293981763045
2024-11-21,P005,85.24596974245097,31.42,0,790.9,90.6094529944643,10.504765425389905
2024-11-22,P005,85.57157217113004,31.45,0,227.43,89.13449836901397,10.362609986026184
2024-11-23,P005,94.11816909218352,31.77,0,95.15,90.29561716093852,10.406856417808278
2024-11-24,P005,91.08066873535152,31.61,0,716.22,89.31908240968235,9.879949512751043
2024-11-25,P005,79.24741267203922,31.64,0,869.46,87.06487755963346,10.156855621545834
2024-11-26,P005,89.88710334747967,31.36,0,730.95,89.69165890139347,7.487306871305557
2024-11-27,P005,119.24870632904852,31.22,0,371.45,92.05708601281192,12.921786641729701
2024-11-28,P005,88.22310222933842,31.23,0,950.96,92.48239065379585,12.707460791639743
2024-11-29,P005,90.9770151303915,31.73,0,529.88,93.25459679083319,12.377465988413032
2024-11-30,P005,92.61719053519036,31.63,0,112.91,93.0401712826913,12.373012751490029
2024-12-01,P005,91.91706005901167,31.25,0,516.76,93.1596557574999,12.35496162209668
2024-12-02,P005,97.8546845661974,31.93,0,372.83,95.81783745666537,10.761828673030632
2024-12-03,P005,87.70132562590808,31.61,0,867.4,95.50558349644085,10.991840745155923
2024-12-04,P005,90.8747197748658,31.69,0,126.91,91.45215684584332,3.357095011124876
2024-12-05,P005,66.87341507810018,31.5,0,452.07,88.40220153852358,9.968221865966715
2024-12-06,P005,90.16419069431004,31.49,0,253.05,88.28608376194052,9.937917625612798
2024-12-07,P005,89.74844324552987,31.59,0,726.07,87.87626272056043,9.787556528376927
2024-12-08,P005,84.75535451771414,31.6,0,208.3,86.8531619289465,9.66835435022077
2024-12-09,P005,100.40735115273222,31.54,0,49.94,87.21782858416576,10.18670807015069
2024-12-10,P005,84.80414129312375,31.34,0,340.96,86.8039451080537,10.222582420518918
2024-12-11,P005,102.3502809336336,31.49,0,78.83,88.4433109878777,11.78496115015546
2024-12-12,P005,95.9095919941756,31.55,0,141.68,92.59133626160276,7.110485246804684
2024-12-13,P005,103.83483210690682,31.6,0,911.93,94.54428503483086,8.136144700375857
2024-12-14,P005,83.3627025125302,31.87,0,324.06,93.63203635868805,9.068107200677469
2024-12-15,P005,82.84313019351242,31.58,0,910.86,93.35886145523067,9.40271284663641
2024-12-16,P005,94.803129705181,31.77,0,513.49,92.55825839129477,8.929203026753985
2024-12-17,P005,82.11892652912044,31.14,0,98.58,92.17465628215145,9.364892452376251
2024-12-18,P005,94.73002346336392,31.34,0,15.66,91.08604807211292,8.37554329984697
2024-12-19,P005,93.77840083030732,31.71,0,403.77,90.7815921915603,8.208041657725445
2024-12-20,P005,85.6856551597177,31.84,0,399.6,88.18885262767614,5.954789388267562
2024-12-21,P005,120.20193866242045,31.66,29,621.87,93.45160064908904,13.041136423688618
2024-12-22,P005,84.0766602163756,31.67,0,137.06,93.62781922378376,12.881252055701976
2024-12-23,P005,100.85259321964844,31.42,0,537.68,94.49202829727913,13.172875732857358
2024-12-24,P005,99.16259114358174,32.03,0,556.44,96.92683752791645,12.030311498105386
2024-12-25,P005,116.56706262004916,31.72,0,735.27,100.04641455030006,14.030683592838036
2024-12-26,P005,95.95656360553804,31.01,0,538.1,100.3575806610473,13.891973742722909
2024-12-27,P005,92.8474251197372,31.18,0,403.35,101.38069065533581,12.856459898472746
2024-12-28,P005,99.26544670715806,31.53,0,873.9,98.38976323315546,9.826382169353236
2024-12-29,P005,88.11806539287893,31.81,0,851.97,98.9671068297988,8.922409039248603
2024-12-30,P005,98.40947796486869,31.22,0,261.17,98.61809036483025,8.884063465525909
2023-01-01,P006,107.35488116415152,37.04,32,40.11,107.35488116415152,0.0
2023-01-02,P006,117.677159659868,37.21,0,95.24,112.51602041200977,7.298953121617189
2023-01-03,P006,87.9417239605682,37.11,0,52.87,104.32458826152924,15.097550806788515
2023-01-04,P006,106.49527212530066,37.26,0,136.75,104.86725922747209,12.3747859517441
2023-01-05,P006,81.76530635101142,36.86,0,164.28,100.24686865217996,14.885951123621703
2023-01-06,P006,70.95761004392952,37.61,0,20.23,95.36532555080488,17.895530475159955
2023-01-07,P006,67.80288480418886,36.61,0,38.61,91.42783401557402,19.375290611659267
2023-01-08,P006,104.3447894603121,36.98,0,155.29,90.99782091502554,18.99251539396219
2023-01-09,P006,97.8934374406291,37.27,0,58.14,88.17157488370569,15.514200972757246
2023-01-10,P006,115.2106995174299,37.55,0,7.41,92.06714282040022,18.569580293246613
2023-01-11,P006,105.23794266714134,37.57,0,84.83,91.88752432637747,18.412174809729486
2023-01-12,P006,113.93435082693716,37.21,0,39.66,96.48310210865257,19.45000858302551
2023-01-13,P006,109.98883147032592,37.05,0,146.06,102.05899088385205,16.24313821428069
2023-01-14,P006,104.12595489549422,37.18,0,73.47,107.24800089689568,6.128458157989551
2023-01-15,P006,91.22498389500215,36.56,0,123.69,105.37374295899427,8.6512670925355
2023-01-16,P006,103.79724704106694,37.23,0,105.2,106.21714433048537,8.068639098958503
2023-01-17,P006,105.68532985127985,36.27,0,90.7,104.85637723532109,7.0362703613035675
2023-01-18,P006,101.88705830445645,37.49,0,140.69,104.37767946922324,7.119478041023744
2023-01-19,P006,109.25458786086816,37.24,0,50.74,103.70914190264195,6.2376207554824115
2023-01-20,P006,95.64549877701783,36.99,0,8.29,101.66009437502653,6.186613844062943
2023-01-21,P006,105.80210883881524,37.33,0,78.05,101.89954493835809,6.328765082794361
2023-01-22,P006,105.48546351535158,37.79,0,30.95,103.93675631269373,4.285256743098367
2023-01-23,P006,116.54097568130132,37.16,0,24.35,105.75728897558433,6.400873129818195
2023-01-24,P006,119.23040456479058,37.17,0,48.03,107.69229964894303,8.176560629492784
2023-01-25,P006,116.30626683958371,36.68,0,13.68,109.75218658253263,8.285876807416678
2023-01-26,P006,98.0723907400956,37.51,0,143.72,108.1547298509937,9.400722287634318
2023-01-27,P006,97.24197254273768,37.14,0,136.19,108.38279753181082,9.059845317966584
2023-01-28,P006,108.41875662962244,37.63,0,10.0,108.75660435906899,8.98932701625204
2023-01-29,P006,109.34595305619528,36.28,0,155.35,109.30810286490382,8.872860460269795
2023-01-30,P006,80.08965807379812,37.73,0,136.85,104.10077177811763,13.440950511932778
2023-01-31,P006,110.26281786462933,37.24,0,88.88,102.81968796380887,12.121136480841324
2023-02-01,P006,105.0356411491747,37.14,0,104.51,101.20959857946472,10.695852946284738
2023-02-02,P006,106.3658293112422,36.69,0,103.13,102.39437551819995,10.749623164412963
2023-02-03,P006,92.90081331516186,37.09,0,37.82,101.77420991426057,11.211709788643132
2023-02-04,P006,106.84599629802987,37.44,0,115.23,101.5495298668902,11.071241021318059
2023-02-05,P006,74.12927985773447,37.87,0,160.57,96.51857655282436,14.429984544877355
2023-02-06,P006,70.73186429271587,38.15,0,113.26,95.18174886981261,16.491826929366507
2023-02-07,P006,121.1653525752953,37.68,0,20.98,96.73925382847918,18.540992424141006
2023-02-08,P006,95.6650795938079,36.59,0,168.39,95.40060217771249,18.17686391381939
2023-02-09,P006,101.85662665642474,37.41,0,34.47,94.75643036988143,17.799483303375514
2023-02-10,P006,79.74673514493912,36.95,0,161.72,92.8772763455639,18.69963784125685
2023-02-11,P006,94.6918889990202,37.31,0,139.95,91.14097530284823,17.725326631499655
2023-02-12,P006,113.02270848347533,36.65,0,144.14,96.69717939223979,17.599412220536216
2023-02-13,P006,117.92855149792136,37.44,0,97.15,103.43956327869772,14.81435819858521
2023-02-14,P006,98.99967806511816,37.29,0,142.02,100.27303834867239,12.597037129228838
2023-02-15,P006,106.93366926830022,37.66,0,120.79,101.88283687359989,12.630008101976673
2023-02-16,P006,98.95991523573664,37.31,0,121.29,101.46902095635872,12.678372046968072
2023-02-17,P006,112.08349590625669,37.1,0,133.16,106.08855820797551,8.716604970051232
2023-02-18,P006,106.83743864397424,36.44,0,80.56,107.82363672868324,7.135340260065308
2023-02-19,P006,94.20719513891936,37.4,0,24.56,105.13570625088953,8.299405866719834
2023-02-20,P006,107.38713268025174,36.96,0,50.66,103.62978927693673,6.308966586910424
2023-02-21,P006,98.066551413175,36.49,0,139.23,103.49648546951627,6.431765604248799
2023-02-22,P006,108.44434955305692,37.42,0,159.22,103.71229693876724,6.58972378175209
2023-02-23,P006,93.64415684410952,37.48,0,80.32,102.9529028828205,7.475429919717419
2023-02-24,P006,110.44833354409413,37.73,0,99.82,102.71930825965443,7.161518712421417
2023-02-25,P006,79.51610436036214,36.72,0,114.05,98.81626050485268,10.973584210170413
2023-02-26,P006,105.67686363844491,37.26,0,61.97,100.45478457621347,11.026848797279728
2023-02-27,P006,88.47937159656678,36.35,0,68.04,97.75367584997278,11.356565749447388
2023-02-28,P006,112.428102822353,37.33,0,155.13,99.80532605128393,12.646511704412271
2023-03-01,P006,103.1958878112769,37.28,0,63.78,99.05554580245818,12.196540074767487
2023-03-02,P006,155.75441738189653,36.61,39,70.26,107.9284401649992,24.244981151136802
2023-03-03,P006,104.03458080042996,36.85,0,110.12,107.01218977304718,24.255069369644648
2023-03-04,P006,98.36490997759572,37.19,0,155.01,109.70487628979484,21.594124011153564
2023-03-05,P006,100.21562303923658,37.38,0,110.4,108.9246990613365,21.860914347428512
2023-03-06,P006,119.71047901209155,36.94,0,122.87,113.3862858349829,20.109611279463024
2023-03-07,P006,77.85851585359063,37.63,0,86.34,108.44777341087399,24.210744120775942
2023-03-08,P006,90.7967013362416,37.63,0,145.9,106.6764610572975,25.096400791565063
2023-03-09,P006,105.4785472500277,37.24,0,33.5,99.49419389560197,12.978639281281993
2023-03-10,P006,99.08222134221532,37.68,0,145.16,98.78671397299988,12.823944913161675
2023-03-11,P006,116.74100249428352,36.86,0,124.35,101.41187004681241,14.495170607404985
2023-03-12,P006,116.0735114718046,37.19,0,102.02,103.67728268003641,15.482613297971694
2023-03-13,P006,98.42379729672274,37.05,0,27.23,100.63632814926943,13.808643308029335
2023-03-14,P006,95.41597553731938,37.46,0,31.36,103.1445366755164,10.07023136434188
2023-03-15,P006,101.22745797762734,36.84,0,5.93,104.63464476714294,8.603493056923533
2023-03-16,P006,99.1132813588376,37.01,0,22.05,103.7253210684015,8.832758648401732
2023-03-17,P006,99.09646250819225,37.39,0,3.97,103.72735552068391,8.831512512735603
2023-03-18,P006,101.82888536115615,37.09,0,131.1,101.5970530730943,6.713860555365164
2023-03-19,P006,111.06001386144868,37.0,0,98.68,100.88083912875774,4.94713020439186
2023-03-20,P006,102.45501267714585,37.5,0,163.29,101.45672704024675,4.847061363085849
2023-03-21,P006,77.32164784174132,37.37,0,37.46,98.8718230837356,10.329595773733683
2023-03-22,P006,130.17853992063374,36.65,0,47.34,103.0076919327365,15.785156099385828
2023-03-23,P006,108.61073979425652,36.91,0,36.16,104.36447170922494,15.8027881009388
2023-03-24,P006,109.70207265320973,36.45,0,23.11,105.87955887279885,15.721738186777745
2023-03-25,P006,90.3532464160329,36.9,0,41.04,104.24018188063839,16.777384747688085
2023-03-26,P006,103.40665482365308,37.77,0,88.26,103.14684487523903,16.506063493397182
2023-03-27,P006,101.8724366994862,37.9,0,54.11,103.06361973557334,16.511600930504166
2023-03-28,P006,99.01591593696956,37.47,0,11.03,106.16280089203453,12.398239887875212
2023-03-29,P006,103.33280872253688,36.99,0,50.22,102.32769643516356,6.462649935432241
2023-03-30,P006,99.89477015276928,37.04,0,107.79,101.0825579149511,5.862095359587145
2023-03-31,P006,85.2338312729683,37.44,0,98.13,97.58709486063087,7.0420550993036874
2023-04-01,P006,92.6528890912786,37.08,0,148.22,97.91561524280884,6.693349733057515
2023-04-02,P006,119.8167172846903,37.61,0,21.56,100.25990988009987,10.644578568764565
2023-04-03,P006,88.69185082574903,37.21,0,166.07,98.37696904099458,11.447298091371652
2023-04-04,P006,103.6651046508999,37.49,0,141.34,99.04113885727033,11.624056060853832
2023-04-05,P006,110.76811679128748,37.14,0,75.46,100.1033257242347,12.39568453458207
2023-04-06,P006,100.35883628691384,36.76,0,91.56,100.16962088625534,12.395624196781181
2023-04-07,P006,79.02122179629596,37.42,0,81.29,99.28210524673075,13.787507509759086
2023-04-08,P006,101.94995836565472,36.92,0,128.71,100.61025800021302,13.48700105819393
2023-04-09,P006,94.53464931636212,37.44,0,101.94,96.99853400473758,10.552316304638968
2023-04-10,P006,106.92292467762572,37.04,0,163.63,99.60297312643424,10.409283510249747
2023-04-11,P006,108.36715670868595,36.83,0,23.36,100.27469484897513,10.857183720269905
2023-04-12,P006,114.96183808449388,37.26,0,57.59,100.87379789086174,11.621520491397414
2023-04-13,P006,117.259717318243,37.36,0,103.48,103.2882094667659,13.15159000789061
2023-04-14,P006,100.0118428516082,36.83,0,162.89,106.2868696175248,8.131113772764275
2023-04-15,P006,106.18952441572092,36.83,0,16.97,106.89252191039141,7.90909856954377
2023-04-16,P006,97.717774768405,37.28,0,44.62,107.3472541178261,7.133658966504428
2023-04-17,P006,97.0187141306928,36.82,0,82.76,105.93236689683569,8.142684685833782
2023-04-18,P006,114.15113637249456,37.45,0,105.01,106.75864970595119,8.704985646734528
2023-04-19,P006,105.60640123024356,37.07,0,108.21,105.4221587267726,7.918254970562831
2023-04-20,P006,115.4341374266522,37.94,0,2.65,105.16136159940245,7.481403486444399
2023-04-21,P006,92.83583617089894,37.3,0,38.92,104.13621778787258,8.697441996323507
2023-04-22,P006,79.7154383258468,36.82,0,97.73,100.35420548931913,12.555915378262547
2023-04-23,P006,89.10479109500956,37.48,0,109.87,99.12377925026263,13.259631606728675
2023-04-24,P006,114.59268044310387,36.95,0,161.59,101.63434586632135,14.408573685468914
2023-04-25,P006,112.41115766699298,37.87,0,166.07,101.38577747982113,14.16968064924671
2023-04-26,P006,125.04495619980592,36.85,0,145.68,104.16271390404431,16.796043878158372
2023-04-27,P006,104.97839421582258,37.17,0,54.91,102.66903630249725,16.07609704108146
2023-04-28,P006,103.32092760820508,36.93,0,130.7,104.16690650782668,15.484794734555491
2023-04-29,P006,103.00522675784552,37.21,0,36.65,107.49401914096936,11.289085157057107
2023-04-30,P006,100.1706965164144,36.92,0,28.09,109.07486277259862,8.780988385171366
2023-05-01,P006,155.2311821435638,37.73,37,28.94,114.88036301552147,19.692076311123383
2023-05-02,P006,127.81714365635912,37.02,0,51.25,117.08121815685949,20.223848098563042
2023-05-03,P006,111.31531817162627,36.56,0,163.33,115.11984129569097,19.987161196481697
2023-05-04,P006,115.1995357982611,37.34,0,142.14,116.58000437889646,19.489965558794335
2023-05-05,P006,101.04634712741024,37.31,0,51.24,116.2550643102115,19.764888200020426
2023-05-06,P006,99.8512974327278,37.35,0,23.57,115.80450297805183,20.149479593628556
2023-05-07,P006,79.49154822571705,37.63,0,134.05,112.85033893652363,23.976149084175624
2023-05-08,P006,100.10890042215551,37.51,0,98.96,104.97572726203673,15.172761618262076
2023-05-09,P006,103.5828105505948,37.34,0,13.53,101.51367967549898,11.384094682009007
2023-05-10,P006,112.92431056694504,37.76,0,0.19,101.74353573197308,11.62860133362885
2023-05-11,P006,116.1291154750032,37.15,0,138.84,101.87633282865053,11.811743698086959
2023-05-12,P006,108.1123835355046,36.59,0,34.66,102.88576660123543,12.028926881350973
2023-05-13,P006,104.21903650225748,37.23,0,17.45,103.50972932545395,11.958363813855533
2023-05-14,P006,119.14481188227283,36.87,0,157.7,109.1744812763905,7.0825098092234695
2023-05-15,P006,108.087830229221,37.07,0,139.71,110.31432839168556,5.928363536654339
2023-05-16,P006,103.00350331542498,36.92,0,88.6,110.23157021523274,6.04096920723771
2023-05-17,P006,105.46747811862336,36.83,0,130.33,109.16630843690108,6.143588773203355
2023-05-18,P006,107.23482193859924,36.89,0,62.24,107.89569507455765,5.329334669429521
2023-05-19,P006,116.2685488330033,36.83,0,88.77,109.06086154562888,6.204370555594252
2023-05-20,P006,92.62529703627922,36.79,0,137.0,107.40461305048913,8.741163932733805
2023-05-21,P006,86.42225080970663,37.07,0,143.79,102.72996146869396,10.065687309774237
2023-05-22,P006,109.78129628940522,37.93,0,44.69,102.97188519157741,10.234852560359526
2023-05-23,P006,110.07193443558268,37.15,0,109.95,103.98166106588566,10.581315371453794
2023-05-24,P006,96.44034662620322,36.89,0,121.7,102.69207085268279,10.91488189491014
2023-05-25,P006,102.84083757066104,37.56,0,60.35,102.06435880012019,10.734952785490643
2023-05-26,P006,100.852182889145,37.03,0,108.79,99.86202080814043,8.729199804609356
2023-05-27,P006,84.27560059559227,37.5,0,120.16,98.66920703089944,10.310191289160047
2023-05-28,P006,109.28286696933084,37.51,0,138.15,101.93500933941719,9.361302029196576
2023-05-29,P006,118.06088978413432,36.84,0,4.27,103.11780841009275,10.912458933222913
2023-05-30,P006,115.77167700139186,36.95,0,48.7,103.93205734806551,11.701923431870794
2023-05-31,P006,100.6853279598328,37.02,0,118.29,104.53848325286972,11.35379031840927
2023-06-01,P006,94.46349413398336,36.92,0,138.43,103.34171990477292,11.98644397413419
2023-06-02,P006,95.9891064408225,36.81,0,90.24,102.6469946978697,12.291824269791988
2023-06-03,P006,100.05618669074748,37.18,0,118.27,104.90136414003473,9.488260791392738
2023-06-04,P006,91.93961270614064,36.79,0,32.42,102.42375638815042,10.376272685462345
2023-06-05,P006,89.83105611411085,36.55,0,125.74,98.3909230067185,8.623728436023622
2023-06-06,P006,113.76923420234728,36.58,0,47.03,98.10485974971212,7.958655386086255
2023-06-07,P006,109.03518255115956,37.47,0,69.62,99.29769611990166,8.971197462295166
2023-06-08,P006,120.90884949647302,37.19,0,0.82,103.07560402882875,11.737820834746417
2023-06-09,P006,68.00858505606288,36.64,0,46.37,99.07838668814883,17.768379095004335
2023-06-10,P006,106.4637840947144,36.8,0,146.97,99.99375774585837,17.99080527555441
2023-06-11,P006,107.5531257484864,36.81,0,0.29,102.22425960905062,17.792616769903532
2023-06-12,P006,100.86476560628334,36.89,0,45.39,103.80050382221813,16.981991341141736
2023-06-13,P006,112.06817243188308,37.49,0,28.45,103.5574949978661,16.82702967098975
2023-06-14,P006,98.82516992890297,37.52,0,9.85,102.09892176611515,16.715219381402015
2023-06-15,P006,81.5901657040997,37.45,0,57.61,96.48196693863325,15.928673187382104
2023-06-16,P006,83.38633344870874,36.79,0,13.96,98.67878813758266,11.897589070012064
2023-06-17,P006,87.10611855673791,37.41,0,25.63,95.91340734644317,12.035398877256858
2023-06-18,P006,87.92308988416745,37.24,0,28.37,93.10911650868331,11.123689104473792
2023-06-19,P006,91.45761863570584,36.61,0,13.42,91.7652383700294,10.58579275016296
2023-06-20,P006,104.5022426349021,37.13,0,168.26,90.68439125617496,8.308615825706989
2023-06-21,P006,110.73106245585508,37.28,0,15.75,92.38523304573955,11.026825554626372
2023-06-22,P006,96.54457058829102,37.2,0,62.26,94.52157660062403,9.986358647874189
2023-06-23,P006,103.2357230978274,37.5,0,22.51,97.35720369335526,9.073968227141616
2023-06-24,P006,89.97385299876248,37.01,0,121.21,97.76688004221592,8.585604951977361
2023-06-25,P006,99.40260635419628,36.91,0,107.1,99.40681096650574,7.4074900853283445
2023-06-26,P006,117.02252232329364,37.23,0,13.45,103.05894006473258,8.972019053964718
2023-06-27,P006,98.40359448156572,37.57,0,140.05,102.18770461425595,9.103648692939178
2023-06-28,P006,95.96969501338916,37.64,0,137.8,100.07893783676082,8.483365252859162
2023-06-29,P006,102.94992383891544,37.51,0,10.68,100.99398830113572,8.383460934001251
2023-06-30,P006,116.9806446357694,36.84,15,55.27,102.95754852084171,10.370256571075842
2023-07-01,P006,97.89040137299496,37.77,0,96.05,104.08848400287494,9.068258317301694
2023-07-02,P006,108.05366514330451,37.22,0,28.73,105.32434954417612,8.91135530414865
2023-07-03,P006,106.1712699823268,37.74,0,166.08,103.77417063832372,7.343048475918044
2023-07-04,P006,98.64876655318749,37.4,0,99.64,103.80919521998396,7.313688732430033
2023-07-05,P006,88.01230561716993,36.46,0,136.64,102.67242530623837,9.128512967856622
2023-07-06,P006,105.34157593612498,37.35,0,5.02,103.01408989155401,9.185211945053604
2023-07-07,P006,106.93658905052824,36.89,0,125.52,101.57922480794814,7.212468306403653
2023-07-08,P006,91.36883051371946,37.87,0,92.29,100.64757182805162,8.131083228471383
2023-07-09,P006,111.66451387473734,37.04,0,106.55,101.16340736111347,8.768763468467535
2023-07-10,P006,80.85775687601216,37.18,0,34.21,97.54719120306852,11.232756377916925
2023-07-11,P006,119.3297210561935,37.47,0,150.79,100.50161327492651,13.959547301478635
2023-07-12,P006,112.90698303934067,37.47,0,59.83,104.05799576380805,13.40764187285553
2023-07-13,P006,90.28952178333552,37.25,0,74.93,101.90770231340956,14.341932272052775
2023-07-14,P006,86.33271829426623,36.65,0,108.2,98.96429220537212,15.224929730051409
2023-07-15,P006,82.56138079042412,37.35,0,18.67,97.70608510204421,16.28431648592819
2023-07-16,P006,97.71463589098136,37.33,0,133.06,95.7132453900791,15.102076286467948
2023-07-17,P006,95.09463992741335,37.8,0,45.52,97.74708582599354,13.65758540317018
2023-07-18,P006,110.22930609300944,37.7,0,87.34,96.44702654553869,11.527810103216199
2023-07-19,P006,109.70792169767208,36.45,0,119.98,95.99001778244316,10.8074172681395
2023-07-20,P006,89.54925789457724,36.94,0,160.78,95.88426579833482,10.8758988668246
2023-07-21,P006,99.73581592086538,37.32,0,88.47,97.79899403070614,10.063549292416544
2023-07-22,P006,83.1357546133809,37.01,0,4.3,97.88104743398569,9.91991893269832
2023-07-23,P006,93.3141305785762,37.21,0,15.56,97.25240381792779,10.070513368065752
2023-07-24,P006,92.39034541526372,37.25,0,84.6,96.86607603047784,10.217879425844378
2023-07-25,P006,111.70970619967864,36.75,0,45.99,97.07756176000201,10.550471673230822
2023-07-26,P006,112.26919888760337,37.16,0,77.37,97.44345850142076,11.092019643643384
2023-07-27,P006,93.22792588656162,36.96,0,135.83,97.9689825002757,10.73713557660258
2023-07-28,P006,99.20624987770722,37.81,0,141.28,97.89333020839594,10.724470069925335
2023-07-29,P006,103.53463465282488,37.79,0,45.7,100.80745592831651,8.608899727374903
2023-07-30,P006,103.13129158120584,37.58,0,119.31,102.20990750012075,7.959911238635746
2023-07-31,P006,89.93284810278016,37.11,0,0.01,101.85883645548026,8.500987720264536
